FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED
1/5/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,832,5,1252,1253,1,0
1/5/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1345,-5,1648,1633,-15,0
1/5/20,DL,DTW,"Detroit, MI",MI,SJU,"San Juan, PR",PR,843,3,1440,1405,-35,0
1/5/20,DL,SJU,"San Juan, PR",PR,DTW,"Detroit, MI",MI,1534,-6,1932,1929,-3,0
1/5/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1928,22,2359,31,32,0
1/5/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1838,1,2305,2255,-10,0
1/5/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,956,6,1420,1428,8,0
1/5/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1520,-5,1816,1815,-1,0
1/5/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,703,3,1003,943,-20,0
1/5/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1458,-2,1953,1934,-19,0
1/5/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2044,-6,2359,2334,-25,0
1/5/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,724,9,1013,1009,-4,0
1/5/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1152,-1,1626,1609,-17,0
1/5/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1717,-7,2024,2024,0,0
1/5/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,806,-4,1257,1315,18,0
1/5/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1411,16,1659,1702,3,0
1/5/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1127,-3,1622,1612,-10,0
1/5/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1739,-3,2053,2051,-2,0
1/6/20,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1616,1,2115,2059,-16,0
1/6/20,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,959,49,1420,1445,25,0
1/6/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,951,51,1100,1133,33,0
1/6/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,459,-6,659,642,-17,0
1/6/20,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,807,-3,1305,1236,-29,0
1/6/20,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1406,-4,1719,,,1
1/6/20,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,611,-5,940,936,-4,0
1/6/20,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1834,-5,2356,2338,-18,0
1/6/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1800,9,2130,2144,14,0
1/6/20,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,755,-5,1129,1111,-18,0
1/6/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1153,-11,1539,1525,-14,0
1/6/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1626,-8,1833,1803,-30,0
1/6/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1025,-5,1226,1219,-7,0
1/6/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1020,-5,1400,1343,-17,0
1/6/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1451,-1,1650,1636,-14,0
1/6/20,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1603,-3,1937,1930,-7,0
1/6/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,649,-1,1025,1017,-8,0
1/6/20,NK,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,630,30,918,956,38,0
1/6/20,NK,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,1042,37,1519,1558,39,0
1/6/20,NK,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2104,49,59,151,52,0
1/6/20,NK,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1657,37,1920,2000,40,0
1/6/20,NK,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,125,88,326,518,112,0
1/6/20,NK,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,423,-5,600,552,-8,0
1/6/20,NK,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,628,-2,1022,1013,-9,0
1/6/20,NK,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,2136,-9,2355,2336,-19,0
1/6/20,NK,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1550,18,2040,2026,-14,0
1/6/20,NK,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1127,-3,1442,1437,-5,0
1/6/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1047,7,1415,1419,4,0
1/6/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1725,-5,1918,1916,-2,0
1/6/20,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1244,1,1630,1628,-2,0
1/6/20,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,428,63,529,632,63,0
1/6/20,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1512,-3,1728,1716,-12,0
1/6/20,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1353,-3,1650,1642,-8,0
1/6/20,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,812,-3,1301,1242,-19,0
1/6/20,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,757,-2,1435,1419,-16,0
1/6/20,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,2347,-9,605,542,-23,0
1/6/20,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,710,-4,1007,1000,-7,0
1/6/20,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,207,6,506,505,-1,0
1/6/20,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2044,35,101,118,17,0
1/6/20,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,752,22,1219,1217,-2,0
1/6/20,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,946,-5,1615,1602,-13,0
1/6/20,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1451,71,1650,1753,63,0
1/6/20,UA,BQN,"Aguadilla, PR",PR,EWR,"Newark, NJ",NJ,224,34,448,515,27,0
1/6/20,UA,EWR,"Newark, NJ",NJ,BQN,"Aguadilla, PR",PR,2039,37,50,118,28,0
1/6/20,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1530,-5,1846,1833,-13,0
1/6/20,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1708,-7,2006,1946,-20,0
1/6/20,G4,SJU,"San Juan, PR",PR,SFB,"Sanford, FL",FL,1201,0,1411,1405,-6,0
1/6/20,G4,SFB,"Sanford, FL",FL,SJU,"San Juan, PR",PR,719,-6,1111,1059,-12,0
1/6/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1853,179,2051,2342,171,0
1/6/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,127,216,49,426,217,0
1/6/20,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2209,-1,308,256,-12,0
1/6/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2044,-6,149,134,-15,0
1/6/20,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,1504,-6,1801,1801,0,0
1/6/20,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,928,-2,1422,1401,-21,0
1/6/20,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1326,-10,1641,1624,-17,0
1/6/20,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,556,-3,907,907,0,0
1/6/20,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,538,-2,1033,1008,-25,0
1/6/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1201,1,1536,1530,-6,0
1/6/20,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2358,-1,454,453,-1,0
1/6/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,919,-2,1419,1350,-29,0
1/6/20,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1358,-2,1712,1702,-10,0
1/6/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1916,26,2041,2054,13,0
1/6/20,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,20,104,213,348,95,0
1/6/20,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,330,-3,524,518,-6,0
1/6/20,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2055,15,28,43,15,0
1/6/20,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,230,52,340,428,48,0
1/6/20,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,506,-3,844,840,-4,0
1/6/20,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,924,0,1123,1118,-5,0
1/6/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1433,-2,1822,1826,4,0
1/6/20,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2136,37,159,215,16,0
1/6/20,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,546,147,628,906,158,0
1/6/20,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2356,-3,344,335,-9,0
1/6/20,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,452,-9,707,640,-27,0
1/6/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1354,-5,1851,1835,-16,0
1/6/20,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,559,-5,856,909,13,0
1/6/20,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,2353,-6,444,414,-30,0
1/6/20,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,812,-1,1315,1251,-24,0
1/6/20,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,432,3,738,806,28,0
1/6/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,930,-15,1152,1136,-16,0
1/6/20,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1926,162,2322,143,141,0
1/6/20,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,833,-7,1521,1502,-19,0
1/6/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1816,-9,2200,2145,-15,0
1/6/20,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,230,0,557,530,-27,0
1/6/20,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,2252,2,526,518,-8,0
1/6/20,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1642,7,2120,2109,-11,0
1/6/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1113,-4,1309,1258,-11,0
1/6/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2255,-9,235,218,-17,0
1/6/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2224,-8,203,146,-17,0
1/6/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,305,-8,455,436,-19,0
1/6/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,943,-2,1334,1322,-12,0
1/6/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1405,-5,1621,1611,-10,0
1/6/20,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1129,-6,1216,1216,0,0
1/6/20,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,1616,-6,1656,1650,-6,0
1/6/20,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1118,0,1327,1318,-9,0
1/6/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,507,-1,837,846,9,0
1/6/20,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2355,0,321,307,-14,0
1/6/20,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,428,-8,616,634,18,0
1/6/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1905,-2,2114,2101,-13,0
1/6/20,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1733,-8,1819,1805,-14,0
1/6/20,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1426,14,1805,1817,12,0
1/6/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,342,42,558,632,34,0
1/6/20,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,551,-9,947,947,0,0
1/6/20,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,2045,-5,2258,2252,-6,0
1/6/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2105,5,29,30,1,0
1/6/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,606,-9,759,741,-18,0
1/6/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,504,-1,846,839,-7,0
1/6/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2257,107,2314,42,88,0
1/6/20,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,1018,-7,1100,1052,-8,0
1/6/20,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,925,1,1428,1400,-28,0
1/6/20,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1505,-8,1828,1819,-9,0
1/6/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1516,-8,1832,1812,-20,0
1/6/20,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,759,-3,1249,1222,-27,0
1/6/20,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1901,-4,2158,2149,-9,0
1/6/20,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2149,2,235,222,-13,0
1/6/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,454,-7,944,942,-2,0
1/6/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1041,-3,1343,1345,2,0
1/6/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2109,24,28,50,22,0
1/6/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,622,-8,836,827,-9,0
1/6/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1642,-3,2017,2012,-5,0
1/6/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,938,13,1109,1123,14,0
1/6/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2330,-2,417,359,-18,0
1/6/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,541,4,835,844,9,0
1/6/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,745,7,1110,1118,8,0
1/6/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1204,19,1334,1352,18,0
1/6/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1947,-4,2252,2256,4,0
1/6/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,8,9,340,346,6,0
1/6/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1756,-4,2008,1955,-13,0
1/6/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2115,11,2249,2250,1,0
1/6/20,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,351,6,656,655,-1,0
1/6/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1310,0,1659,1654,-5,0
1/6/20,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,2338,66,316,412,56,0
1/6/20,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,456,30,730,757,27,0
1/6/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1824,109,2022,2206,104,0
1/6/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,516,26,651,707,16,0
1/6/20,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,653,-7,958,933,-25,0
1/6/20,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,346,-9,614,623,9,0
1/6/20,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,15,70,255,400,65,0
1/6/20,F9,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,732,-7,1220,1207,-13,0
1/6/20,F9,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1310,-3,1616,1610,-6,0
1/6/20,F9,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1658,-10,2108,2053,-15,0
1/6/20,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,2313,60,133,217,44,0
1/6/20,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,559,-1,1116,1127,11,0
1/6/20,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1230,8,1543,1552,9,0
1/6/20,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1347,-2,1739,1743,4,0
1/6/20,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1844,5,2100,2101,1,0
1/6/20,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,200,81,555,659,64,0
1/6/20,F9,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,801,1,1131,1133,2,0
1/6/20,F9,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,1233,0,1755,1759,4,0
1/6/20,F9,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1941,20,2146,2142,-4,0
1/6/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,826,-1,1255,1251,-4,0
1/6/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1348,-7,1657,1635,-22,0
1/6/20,DL,DTW,"Detroit, MI",MI,SJU,"San Juan, PR",PR,852,-3,1443,1355,-48,0
1/6/20,DL,SJU,"San Juan, PR",PR,DTW,"Detroit, MI",MI,1522,-21,1940,1913,-27,0
1/6/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1858,-1,2359,2355,-4,0
1/6/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1856,-3,2329,2314,-15,0
1/6/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,946,6,1415,1404,-11,0
1/6/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1513,-7,1816,1802,-14,0
1/6/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,701,1,1002,958,-4,0
1/6/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,657,-3,956,945,-11,0
1/6/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,918,8,1245,1242,-3,0
1/6/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1810,15,2130,2130,0,0
1/6/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1245,5,1615,1616,1,0
1/6/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,742,-3,1130,1129,-1,0
1/6/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1757,-8,2150,2133,-17,0
1/6/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1324,-1,1710,1658,-12,0
1/6/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1035,-5,1425,1414,-11,0
1/6/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,603,-2,940,939,-1,0
1/6/20,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,707,2,1020,1019,-1,0
1/6/20,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1531,21,1825,1846,21,0
1/6/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1735,30,1905,1919,14,0
1/6/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1328,3,1520,1509,-11,0
1/6/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1032,2,1225,1213,-12,0
1/6/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1225,5,1430,1421,-9,0
1/6/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1802,-3,2015,2004,-11,0
1/6/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,803,18,955,1011,16,0
1/6/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1602,42,1735,1806,31,0
1/6/20,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,829,-1,1040,1027,-13,0
1/6/20,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1703,3,2050,2046,-4,0
1/6/20,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1658,-5,1952,1941,-11,0
1/6/20,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1115,-4,1552,1537,-15,0
1/6/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,810,10,1125,1135,10,0
1/6/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1225,4,1359,1403,4,0
1/6/20,NK,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1452,7,1755,1758,3,0
1/6/20,NK,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,856,0,1350,1317,-33,0
1/6/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,638,8,818,810,-8,0
1/6/20,NK,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,411,12,558,601,3,0
1/6/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2258,-1,228,218,-10,0
1/6/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1122,-1,1555,1539,-16,0
1/6/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1650,-5,2000,1933,-27,0
1/6/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,801,1,1250,1254,4,0
1/6/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1359,9,1652,1653,1,0
1/6/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1156,-3,1648,1624,-24,0
1/6/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1740,-8,2100,2045,-15,0
1/6/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1459,-1,1954,1920,-34,0
1/6/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2043,-9,2358,2336,-22,0
1/7/20,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1627,12,2115,2147,32,0
1/7/20,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,849,-1,1400,1345,-15,0
1/7/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,919,9,1245,1258,13,0
1/7/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1806,11,2130,2132,2,0
1/7/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1243,3,1615,1605,-10,0
1/7/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,745,0,1130,1124,-6,0
1/7/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1801,-4,2150,2138,-12,0
1/7/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1320,-5,1710,1653,-17,0
1/7/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1053,13,1425,1440,15,0
1/7/20,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1756,10,2040,2045,5,0
1/7/20,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1140,10,1601,1657,56,0
1/7/20,NK,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1456,11,1757,1801,4,0
1/7/20,NK,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,847,-3,1349,1324,-25,0
1/7/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,653,23,820,822,2,0
1/7/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2149,-1,119,111,-8,0
1/7/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1034,-1,1227,1209,-18,0
1/7/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1928,-2,2259,2256,-3,0
1/7/20,DL,DTW,"Detroit, MI",MI,SJU,"San Juan, PR",PR,853,-2,1443,1406,-37,0
1/7/20,DL,SJU,"San Juan, PR",PR,DTW,"Detroit, MI",MI,1542,-1,1940,1931,-9,0
1/7/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1855,-4,2359,2346,-13,0
1/7/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1849,0,2319,2304,-15,0
1/7/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,956,16,1415,1448,33,0
1/7/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1540,20,1816,1845,29,0
1/7/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,714,14,1002,959,-3,0
1/7/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,714,14,956,1005,9,0
1/7/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1118,-5,1555,1550,-5,0
1/7/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1647,-8,2000,1937,-23,0
1/7/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,823,-2,1023,1009,-14,0
1/7/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,504,-1,659,641,-18,0
